quarter,airline_id,origin_airport,destination_airport,distance,num_people,revenue
2,AS,MSP,ATW,236,2,110
2,AS,SEA,AUS,1770,2249,1016575
2,AS,PDX,AUS,1715,607,265985
2,AS,LAX,AUS,1242,127,41245
2,AS,SFO,AUS,1504,212,100070
2,AS,MIA,AUS,1103,12,2360
2,AS,JFK,AUS,1521,11,2795
2,AS,CLT,AUS,1032,19,3865
2,AS,ORD,AUS,977,5,865
2,AS,DFW,AUS,190,6,210
2,AS,PHL,AUS,1430,1,125
2,AS,ORD,BDL,783,22,3430
2,AS,LAX,BDL,2527,14,5640
2,AS,PHL,BDL,196,3,75
2,AS,ANC,BET,399,1268,118970
2,AS,BOS,BHB,196,1,45
2,AS,PDX,BIL,679,518,86200
2,AS,SEA,BIL,664,1071,214515
2,AS,MSP,BIS,386,3,305
2,AS,LAS,BLI,954,882,149440
2,AS,SEA,BLI,93,1961,34385
2,AS,PDX,BLI,221,632,30110
2,AS,OGG,BLI,2681,3,2955
2,AS,KOA,BLI,2732,3,1165
2,AS,SEA,BNA,1978,1458,740670
2,AS,ORD,BNA,409,32,2830
2,AS,DFW,BNA,631,74,11230
2,AS,LAX,BNA,1797,82,26220
2,AS,ATL,BNA,214,1,5
2,AS,SEA,BOI,399,4259,365405
2,AS,PDX,BOI,344,3099,259395
2,AS,SMF,BOI,437,515,52235
2,AS,SAN,BOI,749,541,92525
2,AS,LWS,BOI,198,276,12270
2,AS,SJC,BOI,523,587,70965
2,AS,PHX,BOI,735,9,1635
2,AS,GEG,BOI,287,1156,73190
2,AS,SLC,BOI,290,432,27140
2,AS,RNO,BOI,335,485,36935
2,AS,DFW,BOI,1272,19,3185
2,AS,SAN,BOS,2588,1095,741435
2,AS,PDX,BOS,2537,1284,796450
2,AS,SEA,BOS,2496,3743,2427415
2,AS,SFO,BOS,2704,444,313110
2,AS,PQI,BOS,333,8,600
2,AS,LAX,BOS,2611,410,284980
2,AS,ORD,BOS,867,8,2260
2,AS,BHB,BOS,196,1,35
2,AS,DFW,BRO,482,1,155
2,AS,ANC,BRW,725,831,136095
2,AS,SCC,BRW,204,24,790
2,AS,DFW,BTR,383,25,2045
2,AS,ORD,BUF,474,12,2170
2,AS,PDX,BUR,817,1524,302570
2,AS,SEA,BUR,937,3567,779395
2,AS,SJC,BUR,296,10,820
2,AS,SAN,BWI,2295,1249,646295
2,AS,PDX,BWI,2358,369,223105
2,AS,SEA,BWI,2335,1321,795995
2,AS,LAX,BWI,2329,1073,640305
2,AS,ORD,BWI,622,7,595
2,AS,PDX,BZN,554,636,80540
2,AS,SEA,BZN,543,1349,183705
2,AS,DFW,BZN,1163,1,175
2,AS,ANC,CDB,620,55,6585
2,AS,ANC,CDV,160,323,12355
2,AS,JNU,CDV,411,21,1645
2,AS,SEA,CDV,1293,94,35330
2,AS,YAK,CDV,213,2,20
2,AS,PDX,CEC,275,82,5150
2,AS,ATL,CHS,259,6,310
2,AS,SEA,CHS,2415,732,455050
2,AS,ORD,CID,196,34,1780
2,AS,ORD,CLE,316,40,3240
2,AS,DFW,CLT,936,32,8330
2,AS,ORD,CLT,599,45,6885
2,AS,AUS,CLT,1032,21,4865
2,AS,STL,CLT,575,6,420
2,AS,SLC,CLT,1727,7,2435
2,AS,MCI,CLT,808,2,300
2,AS,SAN,CLT,2077,13,4585
2,AS,LAX,CLT,2125,1,955
2,AS,ORD,CMH,296,41,2955
2,AS,LAX,CMH,1995,3,1375
2,AS,SEA,COS,1068,495,136665
2,AS,DFW,CRP,354,3,275
2,AS,ORD,CVG,264,43,2205
2,AS,MSP,CVG,596,2,140
2,AS,LGA,DAL,1381,242,85600
2,AS,SFO,DAL,1476,320,119620
2,AS,DCA,DAL,1184,390,140070
2,AS,LAX,DAL,1246,320,108620
2,AS,LAS,DAL,1067,136,31770
2,AS,ORD,DAY,240,46,2520
2,AS,LAX,DCA,2311,1235,766635
2,AS,PDX,DCA,2350,1278,697630
2,AS,SEA,DCA,2329,2547,1472265
2,AS,ORD,DCA,612,40,5340
2,AS,BNA,DCA,562,1,175
2,AS,DAL,DCA,1184,379,115115
2,AS,MCI,DCA,949,9,1265
2,AS,STL,DCA,719,15,2615
2,AS,SFO,DCA,2442,176,108230
2,AS,SEA,DEN,1024,5830,1567650
2,AS,SFO,DEN,967,668,141190
2,AS,LAX,DEN,862,15,4305
2,AS,MIA,DEN,1709,1,185
2,AS,SEA,DFW,1660,3943,1568875
2,AS,PDX,DFW,1616,1841,708865
2,AS,AMA,DFW,312,3,295
2,AS,TUL,DFW,237,18,910
2,AS,TPA,DFW,929,19,2985
2,AS,OKC,DFW,175,14,350
2,AS,SGF,DFW,364,20,1460
2,AS,LIT,DFW,304,15,905
2,AS,MAF,DFW,309,7,425
2,AS,LBB,DFW,282,3,415
2,AS,ELP,DFW,551,4,650
2,AS,GPT,DFW,500,3,285
2,AS,MCI,DFW,460,28,3450
2,AS,SNA,DFW,1205,43,9935
2,AS,BTR,DFW,383,8,880
2,AS,SAN,DFW,1171,11,1725
2,AS,STL,DFW,550,25,4545
2,AS,BOI,DFW,1272,6,1580
2,AS,SJC,DFW,1438,22,8900
2,AS,AUS,DFW,190,2,90
2,AS,FLL,DFW,1119,11,2125
2,AS,CLT,DFW,936,6,880
2,AS,BZN,DFW,1163,1,375
2,AS,LAX,DFW,1235,3,1135
2,AS,GRK,DFW,134,2,70
2,AS,MFE,DFW,469,1,85
2,AS,ANC,DLG,329,360,23460
2,AS,ORD,DSM,299,31,2045
2,AS,SEA,DTW,1927,1783,869325
2,AS,ORD,DTW,235,22,510
2,AS,MSP,DTW,528,4,530
2,AS,ANC,DUT,792,496,95790
2,AS,SEA,EAT,99,1165,22045
2,AS,DFW,ELP,551,12,1480
2,AS,ORD,ELP,1236,8,1650
2,AS,LAX,ELP,715,7,1105
2,AS,ANC,ENA,59,160,2400
2,AS,SEA,EUG,234,1659,86215
2,AS,PDX,EUG,106,1098,21420
2,AS,SJC,EUG,471,408,51710
2,AS,OAK,EUG,445,4,350
2,AS,RNO,EUG,365,14,2360
2,AS,LAX,EUG,748,7,1765
2,AS,PDX,EWR,2434,1316,759650
2,AS,SJC,EWR,2548,1160,699930
2,AS,SAN,EWR,2425,1305,765525
2,AS,SEA,EWR,2402,3330,2059900
2,AS,SFO,EWR,2565,819,632815
2,AS,LAX,EWR,2454,639,560125
2,AS,ORD,EWR,719,1,475
2,AS,SEA,FAI,1533,4182,1595790
2,AS,ANC,FAI,261,4179,263505
2,AS,SCC,FAI,373,62,3350
2,AS,BRW,FAI,503,90,10170
2,AS,ORD,FAR,557,13,2375
2,AS,SEA,FAT,748,1515,270565
2,AS,LAX,FAT,209,42,2000
2,AS,PDX,FAT,626,562,85670
2,AS,SAN,FAT,314,1070,67240
2,AS,SEA,FCA,379,1199,111825
2,AS,PDX,FCA,437,164,19840
2,AS,SEA,FLL,2717,1421,858795
2,AS,SFO,FLL,2584,209,162075
2,AS,LAX,FLL,2343,289,199875
2,AS,DFW,FLL,1119,15,4595
2,AS,JFK,FLL,1069,37,8265
2,AS,ORD,FSD,462,7,925
2,AS,ORD,FWA,157,15,575
2,AS,SEA,GEG,224,9168,464340
2,AS,PDX,GEG,279,3921,247625
2,AS,BOI,GEG,287,1176,87720
2,AS,SMF,GEG,649,79,12015
2,AS,PHX,GEG,1020,34,6630
2,AS,DFW,GPT,500,9,1715
2,AS,ORD,GRB,173,17,615
2,AS,DFW,GRK,134,6,180
2,AS,ORD,GRR,137,29,635
2,AS,ATL,GSO,306,3,315
2,AS,JNU,GST,41,26,430
2,AS,SEA,GTF,512,811,91515
2,AS,SEA,HLN,491,428,46560
2,AS,PDX,HNL,2603,1376,873500
2,AS,SAN,HNL,2614,1139,746245
2,AS,OAK,HNL,2409,658,394960
2,AS,SEA,HNL,2677,2613,1579845
2,AS,SJC,HNL,2417,957,568665
2,AS,ANC,HNL,2777,1064,656460
2,AS,LAX,HNL,2556,143,112555
2,AS,SFO,HNL,2398,200,100150
2,AS,ANC,HOM,117,160,3540
2,AS,ORD,HPN,738,4,1080
2,AS,ATL,HSV,151,3,115
2,AS,SEA,IAD,2306,1386,887900
2,AS,SFO,IAD,2419,330,154990
2,AS,LAX,IAD,2288,303,201765
2,AS,DFW,IAH,224,65,2535
2,AS,SEA,IAH,1874,2290,1087500
2,AS,LAX,IAH,1379,11,2155
2,AS,ORD,IAH,925,2,200
2,AS,SEA,ICT,1430,12,3200
2,AS,SLC,IDA,188,1,45
2,AS,SEA,IND,1866,827,347605
2,AS,ORD,IND,177,59,1665
2,AS,DFW,IND,761,3,365
2,AS,LAX,IND,1814,9,3085
2,AS,ATL,JAN,341,1,75
2,AS,ORD,JAX,864,15,3245
2,AS,DFW,JAX,918,2,210
2,AS,ATL,JAX,270,3,335
2,AS,LAS,JFK,2248,192,172740
2,AS,LAX,JFK,2475,894,586100
2,AS,SFO,JFK,2586,626,434760
2,AS,SEA,JFK,2422,1302,784870
2,AS,FLL,JFK,1069,30,5300
2,AS,PSP,JFK,2378,1,1045
2,AS,AUS,JFK,1521,4,2790
2,AS,SEA,JNU,909,4387,942135
2,AS,WRG,JNU,153,84,3010
2,AS,ANC,JNU,571,1968,254250
2,AS,PSG,JNU,123,287,6755
2,AS,GST,JNU,41,19,165
2,AS,KTN,JNU,234,405,21105
2,AS,SIT,JNU,95,417,7885
2,AS,YAK,JNU,198,94,3440
2,AS,CDV,JNU,411,19,1515
2,AS,FAI,JNU,624,54,7790
2,AS,SEA,KOA,2688,2317,1339365
2,AS,OAK,KOA,2378,1389,828515
2,AS,SAN,KOA,2556,523,301755
2,AS,SJC,KOA,2384,507,251955
2,AS,LAX,KOA,2504,24,12030
2,AS,ANC,KOA,2874,36,26640
2,AS,PDX,KOA,2607,198,101480
2,AS,BLI,KOA,2732,14,7400
2,AS,JNU,KTN,234,482,26480
2,AS,SEA,KTN,680,1804,282660
2,AS,SIT,KTN,183,89,3625
2,AS,WRG,KTN,82,55,515
2,AS,FAI,KTN,856,8,1820
2,AS,ANC,KTN,775,342,70820
2,AS,PSG,KTN,111,60,1560
2,AS,SEA,LAS,867,11076,2476730
2,AS,ANC,LAS,2304,363,213655
2,AS,PDX,LAS,763,3913,746985
2,AS,DAL,LAS,1067,131,38715
2,AS,LAX,LAS,236,670,36000
2,AS,BLI,LAS,954,881,357045
2,AS,SFO,LAS,414,1243,160385
2,AS,JFK,LAS,2248,172,116030
2,AS,BWI,LAX,2329,1114,737660
2,AS,PDX,LAX,834,7931,1523535
2,AS,JFK,LAX,2475,886,740830
2,AS,BOS,LAX,2611,456,308000
2,AS,ANC,LAX,2345,1337,690155
2,AS,EWR,LAX,2454,594,493900
2,AS,DCA,LAX,2311,1181,677935
2,AS,SEA,LAX,954,14400,3572250
2,AS,MFR,LAX,630,445,87285
2,AS,STS,LAX,399,1218,113240
2,AS,MMH,LAX,255,263,14695
2,AS,IAD,LAX,2288,308,183250
2,AS,EUG,LAX,748,2,170
2,AS,HNL,LAX,2556,104,56770
2,AS,SJC,LAX,308,9,455
2,AS,OGG,LAX,2485,212,113820
2,AS,SAN,LAX,109,54,900
2,AS,MCO,LAX,2218,199,108035
2,AS,SFO,LAX,337,992,77000
2,AS,LAS,LAX,236,618,32500
2,AS,BNA,LAX,1797,84,28010
2,AS,FLL,LAX,2343,324,192460
2,AS,MRY,LAX,266,207,12315
2,AS,SAT,LAX,1211,14,3620
2,AS,DAL,LAX,1246,357,147905
2,AS,ORD,LAX,1744,415,178955
2,AS,SLC,LAX,590,592,94710
2,AS,FAT,LAX,209,33,1255
2,AS,SUN,LAX,696,88,14640
2,AS,STL,LAX,1592,37,31045
2,AS,AUS,LAX,1242,89,23765
2,AS,ELP,LAX,715,12,1920
2,AS,RNO,LAX,390,33,3215
2,AS,MSY,LAX,1670,23,15185
2,AS,ABQ,LAX,677,21,3895
2,AS,DEN,LAX,862,32,10340
2,AS,KOA,LAX,2504,55,26115
2,AS,LIH,LAX,2615,84,48060
2,AS,IND,LAX,1814,24,9680
2,AS,BDL,LAX,2527,4,1700
2,AS,RDU,LAX,2239,18,11310
2,AS,OKC,LAX,1187,15,4265
2,AS,PHX,LAX,370,2,70
2,AS,SMF,LAX,373,17,1515
2,AS,MCI,LAX,1363,10,3290
2,AS,TUS,LAX,451,15,1465
2,AS,MIA,LAX,2342,12,5090
2,AS,ATL,LAX,1947,21,7925
2,AS,MSP,LAX,1535,9,6325
2,AS,ASE,LAX,737,1,145
2,AS,IAH,LAX,1379,7,4115
2,AS,CMH,LAX,1995,3,1185
2,AS,DFW,LAX,1235,3,525
2,AS,PHL,LAX,2402,1,415
2,AS,XNA,LAX,1371,3,375
2,AS,DFW,LBB,282,7,345
2,AS,ORD,LEX,323,20,1770
2,AS,ORD,LGA,733,15,2465
2,AS,DAL,LGA,1381,247,91225
2,AS,STL,LGA,888,8,1670
2,AS,OAK,LIH,2457,508,259410
2,AS,SEA,LIH,2701,2117,1275325
2,AS,SAN,LIH,2676,814,498490
2,AS,SJC,LIH,2466,673,381375
2,AS,PDX,LIH,2631,170,94810
2,AS,LAX,LIH,2615,47,28585
2,AS,ORD,LIT,552,33,4345
2,AS,DFW,LIT,304,17,1315
2,AS,SEA,LWS,261,653,36725
2,AS,BOI,LWS,198,258,11290
2,AS,DFW,MAF,309,13,975
2,AS,ANC,MCG,220,2,60
2,AS,SEA,MCI,1489,2037,703345
2,AS,ORD,MCI,403,9,415
2,AS,PDX,MCI,1482,571,227645
2,AS,DFW,MCI,460,32,2580
2,AS,LAX,MCI,1363,12,2940
2,AS,MIA,MCI,1251,4,790
2,AS,PHL,MCI,1038,3,595
2,AS,DCA,MCI,949,9,1215
2,AS,CLT,MCI,808,1,75
2,AS,SEA,MCO,2554,2465,1359555
2,AS,SAN,MCO,2149,838,462890
2,AS,PDX,MCO,2534,1253,745535
2,AS,ORD,MCO,1005,12,2100
2,AS,LAX,MCO,2218,187,80725
2,AS,SFO,MCO,2446,42,24000
2,AS,ORD,MDT,594,14,1900
2,AS,DFW,MEM,431,3,85
2,AS,ORD,MEM,491,9,1095
2,AS,ATL,MEM,332,1,85
2,AS,DFW,MFE,469,3,145
2,AS,SEA,MFR,352,1818,171450
2,AS,PDX,MFR,222,2173,105645
2,AS,LAX,MFR,630,459,95495
2,AS,SAN,MIA,2267,11,4625
2,AS,DFW,MIA,1121,43,14195
2,AS,DEN,MIA,1709,1,395
2,AS,STL,MIA,1068,9,1095
2,AS,ORD,MIA,1197,4,640
2,AS,AUS,MIA,1103,5,1505
2,AS,LAX,MIA,2342,3,2605
2,AS,ORD,MKE,67,27,395
2,AS,SEA,MKE,1694,573,270015
2,AS,PDX,MKE,1718,7,2875
2,AS,ORD,MLI,139,22,710
2,AS,SAN,MMH,350,36,2840
2,AS,LAX,MMH,255,278,15220
2,AS,SAN,MRY,375,527,54715
2,AS,LAX,MRY,266,243,19975
2,AS,ORD,MSN,108,26,510
2,AS,PDX,MSO,418,524,61070
2,AS,SEA,MSO,389,1799,168495
2,AS,SEA,MSP,1399,2738,968890
2,AS,ORD,MSP,334,2,180
2,AS,PDX,MSP,1426,617,227985
2,AS,ANC,MSP,2519,31,18775
2,AS,RSW,MSP,1416,2,830
2,AS,LAN,MSP,455,1,95
2,AS,CVG,MSP,596,2,100
2,AS,DTW,MSP,528,4,420
2,AS,LAX,MSP,1535,4,1820
2,AS,MEM,MSP,700,1,765
2,AS,RAP,MSP,489,2,130
2,AS,CID,MSP,220,1,85
2,AS,MSN,MSP,228,1,15
2,AS,DSM,MSP,232,1,35
2,AS,BIS,MSP,386,2,240
2,AS,LNK,MSP,331,1,15
2,AS,DFW,MSY,447,33,3255
2,AS,SEA,MSY,2086,1412,729330
2,AS,LAX,MSY,1670,2,1570
2,AS,ATL,MSY,425,2,80
2,AS,ORD,MSY,837,1,105
2,AS,SEA,OAK,672,3742,595560
2,AS,PDX,OAK,543,1440,197600
2,AS,OGG,OAK,2349,1173,526695
2,AS,KOA,OAK,2378,1265,696685
2,AS,HNL,OAK,2409,637,344055
2,AS,LIH,OAK,2457,446,268800
2,AS,EUG,OAK,445,6,610
2,AS,PDX,OGG,2562,1863,1090065
2,AS,SEA,OGG,2640,2246,1280780
2,AS,OAK,OGG,2349,1207,666745
2,AS,SMF,OGG,2404,1074,569960
2,AS,SAN,OGG,2541,1261,725365
2,AS,SFO,OGG,2338,238,117790
2,AS,SJC,OGG,2355,1022,541930
2,AS,BLI,OGG,2681,10,9060
2,AS,LAX,OGG,2485,195,100515
2,AS,ANC,OGG,2797,9,4115
2,AS,DFW,OKC,175,50,1050
2,AS,SEA,OKC,1519,612,279250
2,AS,ORD,OKC,693,7,1275
2,AS,LAX,OKC,1187,11,1685
2,AS,PDX,OMA,1369,505,178815
2,AS,SEA,OMA,1368,1109,382095
2,AS,ORD,OMA,416,6,660
2,AS,LAX,OMA,1330,1,425
2,AS,MSP,OMA,282,1,35
2,AS,ANC,OME,539,828,111940
2,AS,OTZ,OME,183,25,1015
2,AS,PDX,ONT,838,1130,243660
2,AS,SEA,ONT,956,3256,790780
2,AS,PDX,ORD,1739,1339,624215
2,AS,SEA,ORD,1721,5161,2228415
2,AS,ANC,ORD,2846,1312,827320
2,AS,LAX,ORD,1744,417,211955
2,AS,CMH,ORD,296,15,1245
2,AS,CID,ORD,196,18,610
2,AS,CVG,ORD,264,25,1325
2,AS,CLE,ORD,316,18,3600
2,AS,MDT,ORD,594,4,450
2,AS,CLT,ORD,599,19,2935
2,AS,FAR,ORD,557,8,1040
2,AS,PIT,ORD,413,24,2390
2,AS,LIT,ORD,552,9,1205
2,AS,DCA,ORD,612,18,2590
2,AS,MSN,ORD,108,10,310
2,AS,FWA,ORD,157,2,170
2,AS,MLI,ORD,139,5,285
2,AS,OMA,ORD,416,1,65
2,AS,MEM,ORD,491,7,1485
2,AS,XNA,ORD,522,8,940
2,AS,IND,ORD,177,14,290
2,AS,FSD,ORD,462,2,180
2,AS,LEX,ORD,323,7,295
2,AS,BUF,ORD,474,10,1080
2,AS,SDF,ORD,286,7,335
2,AS,GRB,ORD,173,5,225
2,AS,BNA,ORD,409,14,1770
2,AS,MIA,ORD,1197,4,1720
2,AS,DAY,ORD,240,9,475
2,AS,MCO,ORD,1005,3,435
2,AS,SYR,ORD,607,2,200
2,AS,DSM,ORD,299,10,910
2,AS,RDU,ORD,646,3,295
2,AS,SFO,ORD,1846,402,207980
2,AS,SJC,ORD,1829,10,3880
2,AS,SNA,ORD,1726,6,1390
2,AS,SAN,ORD,1723,21,10625
2,AS,AUS,ORD,977,3,275
2,AS,STL,ORD,258,13,415
2,AS,BWI,ORD,622,6,1030
2,AS,EWR,ORD,719,1,175
2,AS,PHL,ORD,678,2,700
2,AS,BDL,ORD,783,8,1530
2,AS,ORF,ORD,717,2,190
2,AS,TUL,ORD,585,3,515
2,AS,LGA,ORD,733,5,645
2,AS,HPN,ORD,738,3,735
2,AS,MSY,ORD,837,4,780
2,AS,MKE,ORD,67,4,40
2,AS,ROC,ORD,528,7,735
2,AS,IAH,ORD,925,1,135
2,AS,RIC,ORD,642,5,985
2,AS,DTW,ORD,235,3,235
2,AS,GRR,ORD,137,5,395
2,AS,JAX,ORD,864,4,1190
2,AS,TVC,ORD,224,3,525
2,AS,ATL,ORD,606,3,295
2,AS,MCI,ORD,403,2,40
2,AS,TPA,ORD,1012,1,355
2,AS,ORD,ORF,717,7,1365
2,AS,PDX,OTH,171,5,85
2,AS,ANC,OTZ,548,712,92100
2,AS,OME,OTZ,183,10,130
2,AS,ORD,PBI,1144,3,625
2,AS,ATL,PBI,545,3,505
2,AS,SEA,PDX,129,10849,268395
2,AS,OAK,PDX,543,1529,200015
2,AS,SAN,PDX,933,3458,822800
2,AS,ONT,PDX,838,1069,233015
2,AS,SJC,PDX,569,4037,525065
2,AS,PSP,PDX,873,1112,268670
2,AS,LAS,PDX,763,3803,757045
2,AS,SFO,PDX,550,6196,861090
2,AS,SMF,PDX,479,2120,257160
2,AS,DFW,PDX,1616,1851,695165
2,AS,EWR,PDX,2434,1350,735600
2,AS,PHL,PDX,2406,530,288510
2,AS,BOI,PDX,344,3131,264075
2,AS,MSO,PDX,418,468,47410
2,AS,LAX,PDX,834,8204,1658960
2,AS,SNA,PDX,859,3169,649935
2,AS,FAT,PDX,626,541,87665
2,AS,OGG,PDX,2562,1917,1052155
2,AS,ANC,PDX,1542,3227,1139995
2,AS,DCA,PDX,2350,1260,676200
2,AS,SBA,PDX,784,596,109490
2,AS,RNO,PDX,444,1502,157070
2,AS,BLI,PDX,221,551,25255
2,AS,FCA,PDX,437,139,17225
2,AS,OMA,PDX,1369,505,183965
2,AS,BIL,PDX,679,529,86615
2,AS,STS,PDX,489,655,73435
2,AS,PHX,PDX,1009,2279,593955
2,AS,RDM,PDX,116,1719,33135
2,AS,SLC,PDX,630,1841,275365
2,AS,BWI,PDX,2358,389,229385
2,AS,ATL,PDX,2172,395,206095
2,AS,BUR,PDX,817,1551,302835
2,AS,MCI,PDX,1482,564,210200
2,AS,MFR,PDX,222,2225,121285
2,AS,GEG,PDX,279,3806,223490
2,AS,STL,PDX,1708,586,234160
2,AS,BOS,PDX,2537,1322,774560
2,AS,ORD,PDX,1739,1436,626800
2,AS,HNL,PDX,2603,1517,907615
2,AS,MCO,PDX,2534,1306,780170
2,AS,MSP,PDX,1426,554,190480
2,AS,TUS,PDX,1119,383,118665
2,AS,BZN,PDX,554,633,84405
2,AS,AUS,PDX,1715,606,233490
2,AS,PSC,PDX,174,482,15680
2,AS,LIH,PDX,2631,125,70295
2,AS,KOA,PDX,2607,127,76335
2,AS,CEC,PDX,275,86,5100
2,AS,EUG,PDX,106,1074,19740
2,AS,ACV,PDX,327,3,305
2,AS,SUN,PDX,434,14,1660
2,AS,OTH,PDX,171,7,495
2,AS,RDD,PDX,351,1,55
2,AS,MKE,PDX,1718,1,1035
2,AS,SEA,PHL,2378,1292,798640
2,AS,PDX,PHL,2406,496,253990
2,AS,AUS,PHL,1430,4,790
2,AS,STL,PHL,814,7,1535
2,AS,SAN,PHL,2370,10,4770
2,AS,ORD,PHL,678,15,2305
2,AS,SLC,PHL,1927,5,1215
2,AS,MCI,PHL,1038,1,225
2,AS,LAX,PHL,2402,9,6885
2,AS,SFO,PHL,2521,1,785
2,AS,SEA,PHX,1107,7246,1996460
2,AS,PDX,PHX,1009,2171,554935
2,AS,ANC,PHX,2552,184,101380
2,AS,SLC,PHX,507,19,1505
2,AS,SJC,PHX,621,29,4555
2,AS,SNA,PHX,338,16,1360
2,AS,SMF,PHX,647,25,2965
2,AS,GEG,PHX,1020,21,4555
2,AS,SAN,PHX,304,19,775
2,AS,BOI,PHX,735,3,605
2,AS,ORD,PIT,413,61,7245
2,AS,ATL,PNS,271,1,25
2,AS,BOS,PQI,333,8,400
2,AS,PDX,PSC,174,399,14445
2,AS,SEA,PSC,172,2583,92065
2,AS,JNU,PSG,123,297,7425
2,AS,SEA,PSG,787,182,33690
2,AS,KTN,PSG,111,52,1160
2,AS,ANC,PSG,678,59,11005
2,AS,WRG,PSG,31,1,15
2,AS,PDX,PSP,873,1164,272030
2,AS,SFO,PSP,421,1403,141755
2,AS,SEA,PSP,987,2727,682935
2,AS,JFK,PSP,2378,3,1665
2,AS,SEA,PUW,250,1337,78245
2,AS,PDX,RDD,351,3,365
2,AS,PDX,RDM,116,1644,40120
2,AS,SEA,RDM,228,2068,103320
2,AS,SEA,RDU,2354,1353,731985
2,AS,LAX,RDU,2239,13,5295
2,AS,ORD,RDU,646,6,630
2,AS,ORD,RIC,642,22,2910
2,AS,SJC,RNO,188,679,26335
2,AS,SEA,RNO,564,2115,306245
2,AS,PDX,RNO,444,1505,152845
2,AS,EUG,RNO,365,25,2645
2,AS,BOI,RNO,335,378,28460
2,AS,SNA,RNO,415,494,52380
2,AS,LAX,RNO,390,22,1540
2,AS,ORD,ROC,528,32,2960
2,AS,DFW,RSW,1017,1,425
2,AS,ATL,RSW,515,7,705
2,AS,HNL,SAN,2614,1036,623590
2,AS,EWR,SAN,2425,1215,712295
2,AS,SFO,SAN,447,848,85350
2,AS,PDX,SAN,933,3407,811205
2,AS,MRY,SAN,375,544,46590
2,AS,SEA,SAN,1050,7915,2174885
2,AS,BOS,SAN,2588,1058,672260
2,AS,OGG,SAN,2541,1372,756450
2,AS,SLC,SAN,626,1280,202190
2,AS,KOA,SAN,2556,588,305120
2,AS,SJC,SAN,417,1569,165965
2,AS,BWI,SAN,2295,1129,615445
2,AS,LAX,SAN,109,72,1710
2,AS,SMF,SAN,480,13,2565
2,AS,LIH,SAN,2676,813,456325
2,AS,MCO,SAN,2149,706,426340
2,AS,FAT,SAN,314,1108,77320
2,AS,BOI,SAN,749,483,107095
2,AS,MMH,SAN,350,41,3295
2,AS,STS,SAN,508,554,88020
2,AS,DFW,SAN,1171,32,7630
2,AS,MIA,SAN,2267,48,17300
2,AS,PHX,SAN,304,35,805
2,AS,ORD,SAN,1723,16,14680
2,AS,CLT,SAN,2077,13,9435
2,AS,PHL,SAN,2370,10,4370
2,AS,JFK,SAN,2446,3,745
2,AS,SEA,SAT,1774,1437,764405
2,AS,LAX,SAT,1211,4,2220
2,AS,ORD,SAT,1041,4,830
2,AS,ATL,SAV,214,5,145
2,AS,PDX,SBA,784,576,121520
2,AS,SEA,SBA,908,548,118320
2,AS,SEA,SBP,847,4,860
2,AS,ANC,SCC,627,641,105055
2,AS,FAI,SCC,373,60,4140
2,AS,ORD,SDF,286,13,645
2,AS,ANC,SDP,557,51,3915
2,AS,BOI,SEA,399,4492,430100
2,AS,IAD,SEA,2306,1417,777085
2,AS,TPA,SEA,2520,1476,878810
2,AS,DTW,SEA,1927,1924,894040
2,AS,MSY,SEA,2086,1407,715545
2,AS,PHX,SEA,1107,7183,1959955
2,AS,SFO,SEA,679,8665,1386055
2,AS,PDX,SEA,129,11248,282080
2,AS,DFW,SEA,1660,4025,1647615
2,AS,JNU,SEA,909,3678,756940
2,AS,OMA,SEA,1368,1156,398850
2,AS,LAX,SEA,954,15008,3658520
2,AS,PSP,SEA,987,2920,729130
2,AS,SNA,SEA,978,7277,1855795
2,AS,OAK,SEA,672,4015,688785
2,AS,SJC,SEA,696,7772,1393110
2,AS,OKC,SEA,1519,604,230840
2,AS,BOS,SEA,2496,3775,2342505
2,AS,ANC,SEA,1448,17393,6274245
2,AS,SIT,SEA,861,1111,217925
2,AS,GEG,SEA,224,9540,448680
2,AS,EWR,SEA,2402,3166,1745990
2,AS,FAI,SEA,1533,3626,1342330
2,AS,ABQ,SEA,1180,1326,395270
2,AS,ONT,SEA,956,3250,740120
2,AS,SAN,SEA,1050,8027,2253815
2,AS,STS,SEA,618,738,114450
2,AS,MCO,SEA,2554,2587,1484385
2,AS,JFK,SEA,2422,1310,694430
2,AS,BUR,SEA,937,3657,877725
2,AS,ORD,SEA,1721,5165,2100965
2,AS,PUW,SEA,250,1350,86010
2,AS,IND,SEA,1866,830,350610
2,AS,MCI,SEA,1489,2089,712315
2,AS,PSC,SEA,172,2558,87760
2,AS,CDV,SEA,1293,44,17920
2,AS,DEN,SEA,1024,6010,1502930
2,AS,MKE,SEA,1694,602,260960
2,AS,SMF,SEA,605,5384,806770
2,AS,COS,SEA,1068,513,139425
2,AS,HNL,SEA,2677,2488,1578610
2,AS,BWI,SEA,2335,1361,693465
2,AS,BIL,SEA,664,1061,187545
2,AS,DCA,SEA,2329,2585,1411535
2,AS,SLC,SEA,689,2958,459210
2,AS,RDM,SEA,228,2107,106495
2,AS,LAS,SEA,867,11066,2601080
2,AS,RDU,SEA,2354,1401,761505
2,AS,KTN,SEA,680,1712,268750
2,AS,FAT,SEA,748,1596,284520
2,AS,FLL,SEA,2717,1370,813640
2,AS,TUS,SEA,1216,1356,367340
